0.775824	-0.395165	0.293061	0.137205	-0.430423	0.892847	2.681338	3.526128	1.109099	0.647083	1.000000
-0.672975	0.490144	-3.340372	-0.170859	-0.053709	1.970559	0.397924	-3.700970	2.079337	0.409158	-1.000000
-0.599441	2.641072	-0.971604	2.835125	-2.780584	-0.510941	1.799409	1.625335	-1.024428	-0.744933	1.000000
-0.389001	-1.549512	1.011802	2.922645	0.925817	0.280279	0.547751	0.287305	-2.536812	-1.465848	-1.000000
1.974227	-1.504186	1.468357	0.181561	-1.087054	-1.863700	-0.535166	2.534427	2.192194	-1.246297	1.000000
2.190700	1.679575	2.923356	0.779015	-1.448526	1.584437	-1.682476	2.039371	-3.834075	1.593238	-1.000000
1.560529	1.994213	2.065366	-0.614041	-2.362240	0.572081	-0.218315	0.701337	-0.140251	-0.214667	1.000000
0.307679	-2.213958	-2.401404	-0.909617	-5.747973	-4.228834	1.262957	1.261753	3.250878	-4.780132	-1.000000
-4.921538	1.675286	-0.666633	0.366211	0.191589	-0.432348	1.945785	0.270990	-1.077846	1.928252	-1.000000
-1.456395	0.451554	0.538317	0.837998	-0.416940	-1.131483	0.575013	-0.762576	0.452556	2.343652	1.000000
-2.894230	1.502052	0.037009	0.818026	-1.272790	0.523458	-1.312648	2.140132	-0.421615	-1.086672	-1.000000
1.131793	2.083326	-1.964043	-1.734726	-0.761724	-1.165613	-0.123541	0.234173	-2.347826	-1.974779	-1.000000
1.510538	2.625337	-3.058698	-1.915833	-1.292856	-0.101183	0.858853	2.747177	-2.966968	0.444833	-1.000000
-1.368958	2.739774	0.249908	1.678236	1.928183	-3.554530	2.568317	-0.222936	0.499235	-0.477599	-1.000000
3.566251	-0.704082	0.244782	4.276089	-2.262019	-3.354598	1.207842	1.110242	-1.777808	-0.208968	1.000000
0.665374	-1.566914	-0.215165	-1.657154	3.318298	1.095963	-2.646102	-1.621152	-0.488184	-0.741415	-1.000000
1.153558	0.277607	-0.102470	-2.544490	1.592080	0.720361	-1.152534	0.571602	1.964632	0.069645	1.000000
0.784748	0.349179	-1.632242	2.436291	-0.510386	1.607607	-2.185104	-1.204588	-0.771957	0.349830	1.000000
1.942008	-0.923432	1.560709	0.881160	-0.482639	5.581594	0.768430	-1.343321	-2.978791	-1.437541	1.000000
0.634176	-0.619565	0.018091	-2.185162	0.519481	-0.012400	1.409362	0.426766	-1.444415	-0.600270	-1.000000
1.353200	-0.585604	1.126788	4.581835	4.935580	-1.512930	-2.372735	1.014215	-3.210398	-1.761799	-1.000000
-1.741065	0.754328	1.507348	-3.013515	-1.565839	-3.887703	3.381236	2.931534	-2.065038	-0.276601	-1.000000
4.778648	0.070856	-2.225296	1.565854	-4.217822	-1.968721	1.314288	2.887093	0.283970	0.271049	1.000000
-0.378620	1.431839	-1.596768	0.144756	-0.711861	2.230438	-1.630389	-2.790961	-0.955803	-4.541766	-1.000000
2.880345	-1.186491	4.118352	2.282368	-0.985762	0.663501	-1.138403	0.298639	-0.467489	0.050675	1.000000
-1.297505	-3.431888	0.852108	-1.209114	0.195234	2.409386	1.909379	1.472930	-1.340342	-0.405420	1.000000
-1.836672	-3.003737	3.349501	-0.124039	1.654759	2.331619	-2.637988	-0.286537	0.227045	-0.435960	1.000000
5.497302	-2.598045	-0.835110	-3.656687	0.118229	1.800190	0.019667	-0.439930	-0.130211	0.750588	1.000000
-1.017645	-0.777243	-1.297418	0.952714	1.610580	-0.279250	-0.135907	1.327842	-1.159067	-0.129681	-1.000000
1.420900	0.004993	-0.231036	-0.323288	0.308114	-1.307774	0.026552	-1.912490	-0.067294	-0.218322	-1.000000
-4.494324	-0.821639	1.377513	1.892325	2.018000	-1.530973	-0.640454	-1.179873	1.750091	2.175130	-1.000000
3.517980	0.917906	1.706152	1.808866	-0.503521	1.372847	1.293172	-1.799440	-2.670521	3.737948	1.000000
0.610439	1.885282	1.264920	1.233654	-1.908270	1.371965	-1.073208	-0.145332	1.336567	-0.584501	1.000000
2.122090	-1.198969	0.201254	0.238088	-2.108210	1.554482	-1.191575	1.552601	-1.386021	-1.967294	1.000000
0.290797	-3.248637	-1.703437	-4.538357	-0.853085	0.442932	-3.799673	0.474691	-0.088039	2.914067	1.000000
-1.952376	-2.207777	1.967968	-0.432881	2.877821	5.694919	3.399521	0.935696	-2.160601	0.608546	1.000000
-0.276846	1.431611	-3.120125	-0.392808	-1.445484	-5.876676	-1.306404	2.325274	1.195555	-0.910696	-1.000000
1.878292	-5.217728	2.587913	1.291030	-0.932761	1.924658	-0.290370	1.935921	1.294713	1.761027	-1.000000
1.823949	-0.157342	2.586300	2.159817	-2.127819	-0.738022	0.935140	-0.627416	-0.782840	3.598236	1.000000
-2.801697	-1.786282	-1.457314	0.386452	-1.983498	-1.131857	1.349695	-0.567270	0.153527	-1.928402	-1.000000
-3.033798	-1.996360	-0.525813	1.887981	2.744360	-1.907146	0.942369	-0.133608	-0.930945	-1.821973	-1.000000
0.590516	-1.232628	-1.757066	-3.865288	0.498719	1.143571	0.368032	-2.324813	-3.875848	1.636418	-1.000000
2.035932	0.164800	2.760349	-1.369535	2.488643	-1.202818	-2.206231	-1.138664	0.377718	-1.485013	1.000000
1.742824	-0.409910	0.973386	2.673970	-1.158245	1.601395	0.760311	-0.041675	-2.431484	1.219071	-1.000000
-1.881514	-0.623082	1.451119	-1.287431	0.776185	-1.444856	-1.437899	-2.273435	-1.502515	4.605719	1.000000
-1.593909	-0.489926	0.198123	0.561825	-0.177972	-2.839325	0.270279	-3.035074	-0.713655	1.986997	-1.000000
-1.499327	-1.052668	-0.635537	-1.227324	2.022358	0.143589	0.407321	-2.028209	0.727302	0.037816	-1.000000
-3.552772	1.978186	1.436197	0.214162	0.295838	-2.312669	-0.444624	-3.652831	-1.052226	0.993693	-1.000000
2.189772	3.154762	-1.699743	-1.418944	2.561941	-0.601371	1.826283	1.204047	0.121154	1.106702	1.000000
1.426328	-0.783040	0.498145	-3.083580	-2.665461	2.013777	-2.348201	-2.298180	2.351186	1.901953	1.000000
2.786822	3.164742	-2.500551	1.984197	3.548129	2.054390	-1.035266	-1.102674	-3.265629	1.214900	-1.000000
-1.024992	0.151169	-0.331301	3.341776	0.963817	2.569194	0.543419	-2.799198	0.834969	2.378532	-1.000000
3.195863	1.788352	3.095405	-0.703263	0.227124	2.126022	2.471482	-0.821529	-1.799802	2.651283	1.000000
-0.475820	0.306389	4.534582	3.652635	2.207403	0.111657	-1.588909	-1.780178	4.817449	-1.663574	1.000000
-2.595767	3.116093	-1.588012	5.935009	-0.827318	3.327527	-0.510860	1.058941	-1.092144	3.093003	1.000000
1.310708	-0.580668	1.251969	-0.551272	3.859729	-3.882780	-1.040496	-1.329309	1.795415	1.213602	-1.000000
-4.373828	-1.931747	-0.034439	-0.043997	1.076509	-0.471505	2.635325	-1.865662	-0.788354	-1.831552	-1.000000
2.623054	-2.000242	3.312731	-0.100168	0.280220	0.934931	0.916814	-1.828157	-1.411011	-2.430548	1.000000
-1.895582	-1.610583	1.729824	1.674864	1.873742	-0.346136	-0.992935	-1.319837	0.877411	3.111563	1.000000
-0.880590	-1.852729	-2.287150	-2.419006	1.278824	-2.074194	1.549517	-0.644303	-2.169139	1.132001	-1.000000
-0.938534	1.459239	3.358939	1.503151	0.426387	-0.143301	-3.028370	-1.322704	-0.085268	1.067256	1.000000
-4.545044	1.155406	0.947607	0.599122	1.508620	1.019986	-0.027472	0.595171	-0.659420	1.757321	-1.000000
-1.188742	-0.936603	0.124620	-1.686460	-1.816757	-3.998516	-1.770126	-1.022888	3.590149	-1.039805	1.000000
-1.521262	3.068465	-0.819630	-0.581018	0.184719	0.212425	0.213006	-4.589695	-0.612877	-1.284342	-1.000000
1.852082	-0.462290	-2.163018	-0.862774	-3.979308	0.010232	-0.900054	1.988395	2.339166	-0.693245	1.000000
0.783943	1.276529	-0.650714	-1.359016	1.326092	-1.515213	0.080144	1.738307	-3.325355	1.094524	-1.000000
0.761819	1.338896	-1.069180	1.584815	1.918718	0.734520	0.389361	-3.709213	-2.620177	4.264278	1.000000
1.178549	-1.894589	-1.397903	-0.505773	-2.328651	-2.260050	-2.630467	-1.745257	1.600077	-1.832419	1.000000
0.277364	-0.501089	-1.569572	-2.700240	-2.224695	-2.403778	-1.175810	-1.858844	-1.897800	1.313802	-1.000000
-0.675832	-1.548546	0.642999	-1.028800	-0.315394	1.713426	-1.580293	0.552964	1.679121	-0.467073	1.000000
-0.550734	-0.805723	0.510575	-0.190984	-2.685863	-2.760617	2.020510	-1.755907	-1.651207	-1.114019	-1.000000
-1.925250	3.042877	1.915482	-2.605548	-0.051716	0.183555	-0.184824	0.295047	-1.772220	1.034776	1.000000
-2.047849	-0.115129	-3.287077	2.297865	3.644572	-1.136586	-0.482544	0.395446	3.789965	2.044158	1.000000
-0.091616	5.355042	-0.059849	4.800969	-3.019519	-0.916557	0.836684	-0.234710	0.666931	2.889917	1.000000
-0.099411	-2.772226	1.580324	-3.769044	-1.072430	1.737175	2.124412	3.291007	0.325722	1.609094	-1.000000
0.894620	-3.416305	-1.123452	3.376845	0.355291	-2.285903	0.564264	-2.666256	-2.640302	1.952114	-1.000000
0.316464	2.261534	-2.769253	-0.580684	2.565070	1.473639	0.325840	0.471941	-0.853893	1.661924	-1.000000
0.264581	-1.150848	-2.892919	-4.907717	1.468799	1.700295	-1.006402	-0.746726	-0.612766	-3.016259	-1.000000
0.678644	4.628565	2.040068	2.857021	2.905542	-1.253273	-1.412453	4.456460	3.319161	0.552335	1.000000
-3.820955	-2.587723	1.275147	0.473848	-1.453601	0.065295	0.513440	-1.302370	-1.628133	-1.689959	-1.000000
0.113249	-0.126570	-0.331005	-1.200172	0.676712	2.789035	0.455411	2.249197	0.437495	3.437891	1.000000
-1.778383	2.814500	-0.987628	1.424235	-0.360778	-0.395885	-1.961086	-2.352061	-2.643499	-2.691946	-1.000000
2.626457	-2.297669	-0.328046	-0.512852	0.266625	0.881910	-3.609552	2.055646	-1.377795	0.244423	1.000000
-3.071365	-0.802962	-2.684618	1.045695	2.386433	-0.105757	-1.235723	-2.148728	2.733709	0.309094	1.000000
3.489780	-4.184715	-1.245659	1.955514	-0.783788	-1.619849	4.125051	3.662255	1.297873	-0.706643	1.000000
-3.085570	-1.142251	0.644771	-0.326100	-2.389187	1.776272	-1.092014	0.668406	-2.254310	0.859239	-1.000000
-1.920474	0.724396	-0.755687	-1.790090	-1.188565	-0.839321	4.282091	-1.369615	-1.680110	-0.260979	-1.000000
-1.576392	1.104400	1.668232	2.083319	2.277829	-1.992226	0.162937	-1.278888	2.745411	3.740419	1.000000
0.513377	-1.131295	2.924383	1.344682	2.960082	-6.051440	4.341786	-0.837366	1.983460	-4.133591	-1.000000
1.797436	6.052742	-0.756507	-0.040808	-3.909231	1.038544	0.293541	0.021370	1.721587	2.416598	1.000000
0.518337	0.636756	-0.822391	-2.095722	2.088902	-4.291387	-0.027935	0.817530	-2.106233	-0.549710	-1.000000
0.381809	0.320611	0.117803	-2.324962	0.372646	0.469355	2.070184	0.461892	-3.267612	-3.943701	-1.000000
-0.234242	4.218374	-1.847616	-2.001090	-0.322016	0.429302	-1.634458	-0.394835	3.447841	0.050631	1.000000
-0.252347	0.033069	-1.760523	-0.204511	-0.603072	4.020311	2.285271	2.639835	-2.748731	0.939567	1.000000
3.105324	0.997044	0.399721	-1.227321	-0.305903	0.347396	1.004294	2.598340	-3.557920	0.388786	-1.000000
-1.112915	-2.759153	1.232264	-2.185027	0.849972	0.037323	-1.074820	-0.420536	-2.587523	-2.380220	-1.000000
0.583734	4.649611	-2.418291	4.422041	1.016646	-1.951259	0.534010	0.189722	-1.167782	1.187209	1.000000
3.570982	3.869570	-1.083334	-0.049115	-1.291781	-0.246827	-1.803928	-2.276086	0.517700	2.569675	1.000000
-0.171808	-3.269674	3.937178	5.135874	-0.953686	0.318423	0.675357	-2.561153	0.622545	0.594016	-1.000000
0.206498	-1.097662	2.292376	0.376614	2.767007	4.416304	-2.347960	0.424012	1.575586	0.001994	1.000000
2.397326	-1.024851	-1.342987	0.271781	1.250409	4.143063	2.282931	-0.121947	-0.299243	1.476054	1.000000
0.591655	-1.983227	0.332349	-0.683742	0.995842	-1.625266	0.208319	-2.570850	-1.342784	1.650004	-1.000000
-2.778130	-2.135559	0.135198	0.651899	0.237844	-2.897127	0.825974	-0.110065	4.858658	-1.601479	1.000000
-2.703959	-0.515835	-0.870736	0.271140	2.784662	-0.133443	-1.309783	-0.192213	-1.946721	2.968158	1.000000
-1.543816	0.760001	-1.255223	0.852645	2.136080	-2.306740	-0.869697	2.956656	0.986769	0.402659	-1.000000
-0.747599	-0.994423	-0.594258	-1.017931	0.948844	-0.056668	-0.626549	-2.899073	0.245871	0.966798	-1.000000
-2.555855	3.231637	0.127659	1.917248	-2.102936	-1.118848	0.978874	-1.557378	1.655509	0.255424	1.000000
-1.148745	-0.931158	0.839375	-0.294601	-0.047370	4.641226	0.202195	-0.900233	0.222698	1.407157	1.000000
-1.817202	-1.199245	-2.381199	0.676641	-0.449085	2.218541	-0.305836	1.784444	-1.114270	-1.302493	-1.000000
2.092812	-3.165057	-1.828421	2.411609	-1.267240	0.886122	-0.342496	2.414285	2.810761	0.884139	1.000000
-0.111810	-3.394996	1.125997	3.621759	-0.218840	4.070182	2.252870	3.826583	-0.254977	1.438282	1.000000
1.262137	-1.383310	0.300648	-1.225488	-2.914597	1.317108	0.682578	-1.329311	0.360355	-0.480657	1.000000
1.460525	-1.378859	2.666648	-0.790364	0.734137	3.253075	2.839901	1.653441	2.776602	-0.006588	1.000000
3.537608	-1.067430	1.992371	1.147601	-1.277106	0.574314	0.425204	3.170238	-0.440663	0.545791	1.000000
1.334673	1.724500	-0.066443	0.308172	2.452541	-4.024353	-0.762527	-0.779056	1.040641	-2.191753	-1.000000
-0.037081	2.287231	-3.461209	0.593598	-0.681402	-0.454917	1.131333	-5.258192	-1.019324	-0.430626	-1.000000
0.963018	-1.745412	0.627402	-1.973820	-0.560225	-1.773136	-0.405087	-0.715767	0.365360	-1.853037	-1.000000
0.000872	2.156214	1.615785	-1.014656	-1.090094	-1.122281	-0.017347	-0.143440	1.030429	1.296416	1.000000
1.724635	1.435372	0.876904	-0.413607	0.959187	1.899586	1.882874	-0.635861	0.146868	0.380250	-1.000000
-1.908403	0.403984	0.008123	-1.688476	2.647806	1.928713	0.110211	-2.892700	-2.814853	-1.512567	-1.000000
-3.989657	-0.998740	-0.010453	-1.744889	2.774886	1.143820	-2.613158	1.709364	-1.688216	-4.606539	-1.000000
-3.102188	3.058920	-1.857762	0.960287	-2.022057	0.906764	-1.211405	0.158260	3.183035	0.119350	1.000000
1.797982	-0.160614	-0.374733	1.749152	-4.663552	0.109222	-2.444373	3.147533	0.901170	4.010412	1.000000
-0.068313	0.464628	-2.043802	-0.276884	-1.876988	-2.955403	-1.560474	3.215217	2.158553	1.954925	1.000000
-3.681867	-2.973103	-0.004238	-0.653421	5.327768	-1.534503	-1.663748	0.086643	-1.348045	-3.265563	-1.000000
4.029266	1.905347	0.569509	3.168496	-1.200555	0.505495	0.770276	-0.249567	-1.085983	-0.585203	1.000000
-1.384168	-2.093263	-0.915395	0.677110	2.799161	0.253516	3.792202	3.936792	0.127898	1.452650	-1.000000
1.671903	3.325901	1.266700	0.222061	-0.158706	-2.095601	2.030635	1.663229	-2.290634	-1.221524	1.000000
-0.811915	-0.331898	3.244305	1.225415	2.193051	-3.429900	0.667434	0.738445	1.449234	-3.802159	-1.000000
-0.967537	2.909582	0.139973	2.791100	-0.747558	-1.285589	-0.071479	-1.300583	-1.549349	0.584983	1.000000
-3.540343	2.671379	-0.062191	1.407060	0.898523	-0.807926	-1.116194	-1.246862	-1.877377	0.727541	-1.000000
-3.374361	-2.762602	2.790714	-0.267600	-0.804380	-2.977653	1.457275	3.220461	-1.203583	3.786484	1.000000
-0.905789	-0.433809	4.235525	0.215370	-1.668285	-3.167366	2.969395	0.454311	0.768589	-1.180475	-1.000000
0.325338	0.488564	-2.073949	-2.923181	2.471417	-1.814993	2.563372	-0.520311	-0.066290	-3.694651	-1.000000
-1.476422	2.230553	-3.325183	-5.879867	-0.390824	-0.124583	-0.364034	-0.538437	-4.858080	1.876528	-1.000000
-0.360426	0.439142	1.826462	1.859372	-2.064841	-1.044555	2.101028	0.330339	0.903898	-2.338473	-1.000000
0.801205	1.398433	3.974053	3.154721	-2.375589	0.847731	0.732352	3.293090	-3.268828	0.858668	-1.000000
-1.291073	-2.899678	-1.231643	0.759171	0.650063	-0.673931	-0.970769	-3.377898	0.977262	-0.959562	-1.000000
-0.169888	1.940051	-3.685303	3.139776	-2.624289	0.150096	0.621781	-0.857085	-2.765857	-0.974755	-1.000000
0.068715	0.206335	-2.104080	-1.435203	4.244082	0.789176	0.243176	-0.929087	-0.604591	-4.291802	-1.000000
1.329508	1.508018	0.293204	1.110388	3.421110	-0.593121	-1.255038	0.622545	-1.219602	-0.043866	-1.000000
1.616288	-0.723389	3.448696	0.469842	-0.615731	5.385397	-4.093855	-3.425194	-2.354791	1.444334	1.000000
1.767684	-3.073279	1.073677	1.403315	-4.328796	-0.815104	4.653743	-0.177118	1.911289	-2.992246	-1.000000
0.186939	-4.624211	-1.002388	3.028888	-1.643641	-0.761266	-1.768781	2.738698	1.218981	-1.274240	-1.000000
-1.826898	-2.399430	-1.134432	-1.019084	-0.129188	-0.360848	2.341771	0.138136	-3.101472	0.310776	-1.000000
2.019929	0.809872	-0.092752	2.348175	0.650879	0.355047	-2.161630	-0.121224	-0.636561	0.786240	1.000000
-1.172099	-1.233236	2.921716	1.298614	-3.741921	0.768859	0.084733	-0.973315	1.583066	0.664881	1.000000
-3.346587	1.102558	0.587487	3.353261	2.765830	-0.617060	-0.146125	-1.276603	-3.221144	-1.284130	-1.000000
-0.525639	0.092808	-1.730969	1.870498	5.187842	1.931834	0.555075	-1.568852	0.214924	-0.897161	-1.000000
1.613476	-0.634613	1.606067	-0.008399	1.816298	-2.666269	1.829685	0.941931	0.224660	1.291352	-1.000000
2.949189	-4.001261	1.631706	-1.891077	-0.911903	-0.939965	-4.017598	0.176388	1.327500	3.854956	1.000000
-0.019458	0.217466	2.194185	-0.277118	-1.427845	-0.478415	1.071121	2.178264	-0.323399	-0.254065	-1.000000
-0.227159	1.495116	3.052839	-3.551597	-0.123479	-2.248867	4.103601	-0.625680	0.065325	-2.042990	-1.000000
0.403116	-0.754338	-0.189128	-0.459194	4.586792	-0.112161	-1.063510	0.858865	4.512699	1.478619	1.000000
-4.278919	1.341533	2.146558	2.967744	-0.183228	-0.307866	-0.636601	3.769774	-0.834176	3.215802	-1.000000
-0.749391	0.009626	3.260897	1.601937	-0.749061	3.001588	-2.507563	4.461957	0.469236	-1.853387	1.000000
-1.328161	-0.028207	-2.875172	2.405999	1.880768	1.532266	-1.501291	-1.416877	-1.785497	0.372763	-1.000000
-1.656230	2.495815	2.075460	-2.314227	-1.191719	2.535603	-1.803742	1.056761	-2.282322	2.575760	1.000000
1.089519	4.239806	2.223937	-0.587496	-0.755350	-0.571191	-2.863166	-4.430996	-3.283407	-0.994452	-1.000000
-0.162328	-2.973215	1.789435	4.021789	1.172962	2.790583	-3.362781	0.178193	0.244130	-1.456950	1.000000
2.755878	0.936254	0.881548	0.571561	4.721034	-0.471125	-2.119510	2.120497	-0.113769	-4.101381	-1.000000
0.530054	-0.572993	-3.513500	4.627746	0.707658	1.056662	0.716052	3.388236	2.070876	1.557908	-1.000000
2.241487	-3.109652	2.716272	-0.797900	2.283612	1.697857	0.043480	-1.460604	-2.921096	0.621068	-1.000000
-0.459912	-2.374346	-0.062767	-0.867179	0.180143	-0.570550	0.848633	0.867267	-0.552638	-2.166091	-1.000000
-2.160678	0.222418	0.705163	3.455085	-0.879711	-2.114357	-1.821127	0.262660	-1.803705	-2.131367	-1.000000
-3.546903	0.442608	1.248821	0.788426	-0.034203	1.907498	2.375411	1.160739	4.025315	3.862635	1.000000
1.042738	1.296530	2.785100	4.029922	1.254131	3.439730	1.884637	1.122592	-2.580409	-0.940386	-1.000000
-1.516175	2.335468	-3.039324	-0.698076	3.111902	3.737767	1.817312	-1.790353	-1.450677	2.139742	1.000000
-4.196119	0.312111	-0.734729	-2.330469	0.225788	1.454118	-1.349962	-0.466863	-0.326752	0.811905	-1.000000
0.310302	3.253361	-1.208118	-3.483976	-0.733187	-0.052704	-2.790692	0.243361	-2.344264	0.425280	1.000000
0.247050	-0.732991	-0.478605	0.635894	2.344129	-2.258201	-3.219187	-1.342102	-1.489493	2.784858	1.000000
1.795049	-0.857228	1.532075	2.873750	-0.005828	-2.103621	1.721240	-0.564235	-0.524766	0.830090	-1.000000
0.104710	2.050826	-2.224613	0.996217	2.454864	-1.074673	1.118582	0.127248	0.278394	-1.948940	-1.000000
-3.662652	-1.614992	1.423775	4.069942	0.872912	-3.086394	1.879707	-0.815866	2.650119	1.693214	-1.000000
4.328483	-1.111113	-4.166405	-0.853436	-0.664111	-0.262297	-1.707092	-3.444726	3.497440	-1.085934	1.000000
0.222035	-0.785516	-0.252927	1.030703	2.216094	-2.630822	-2.426645	1.440735	-1.780767	-1.381059	-1.000000
0.879780	-0.223050	1.841227	-0.088597	1.536828	-0.904796	4.018475	-0.132961	0.376725	0.890887	-1.000000
-1.139149	-1.577787	0.198980	1.796789	-0.199645	1.710004	0.847610	0.059070	-3.042341	0.544345	-1.000000
-0.677070	2.104484	1.448503	0.763424	0.998258	-2.769399	-0.557525	0.036743	-0.019676	2.124884	-1.000000
-0.271607	-0.194613	-0.571338	2.399742	-1.406926	-3.451640	-1.382997	-1.157658	-2.472173	0.076096	-1.000000
1.758064	-0.095952	2.614618	-0.115869	-1.598825	0.531841	1.924599	2.097192	-1.854534	-0.055215	-1.000000
-5.113164	0.977992	-3.873271	-3.496778	-1.636587	2.716222	-1.397772	0.571567	-1.899035	-0.690562	-1.000000
-0.383200	0.149291	0.550271	0.351879	0.740412	0.254767	1.656870	-0.067396	0.700307	-0.273587	-1.000000
0.993879	2.132048	-2.743316	0.602435	0.335206	-2.617510	-2.112343	-2.590369	-1.303890	1.456272	-1.000000
1.063581	-1.543268	0.952956	5.145659	-0.600079	0.320445	-1.314314	-0.824825	-0.455851	3.097208	1.000000
1.682047	-0.157030	0.043702	-1.174150	0.200640	-3.562767	3.575675	-0.214678	0.704902	-3.112152	-1.000000
0.922587	4.522205	-0.528678	-2.800576	-0.912488	-2.634388	-1.205450	-1.599700	0.040245	-0.601732	1.000000
-0.927169	-1.382764	-2.348372	2.722108	1.002934	-1.046091	1.416486	-6.832709	1.086717	1.685510	-1.000000
4.386497	-0.285894	0.718883	1.699245	-4.052028	-2.537527	3.018221	-4.033510	1.129005	2.296038	1.000000
-2.679884	-1.983719	0.883031	-1.646822	-1.091655	0.152758	0.663262	2.792931	-1.091147	-0.996512	-1.000000
-1.022808	0.345867	0.587902	-0.830450	3.529995	-0.006870	-1.672666	-2.438868	0.057447	-0.720213	-1.000000
1.345822	3.704681	-0.392023	-0.947452	-0.330723	-4.812881	-0.283874	-0.836559	-1.199217	-1.550210	-1.000000
2.335323	-2.415072	2.203216	-0.903304	-1.338705	0.527728	-1.622833	1.393379	0.339751	-0.477234	1.000000
-3.471235	0.089665	2.522158	1.352119	-1.701765	0.269048	2.353490	3.019235	-0.084805	0.481433	-1.000000
0.169314	-0.143999	2.065817	3.212634	0.755320	-2.315421	-1.387365	0.018392	-0.384767	-3.307127	-1.000000
-0.741196	-0.323850	-0.851262	-1.525157	-3.401866	-0.971648	1.593357	0.329093	0.529653	-0.240713	1.000000
0.175860	0.335934	0.879902	-1.846573	-1.695567	-1.504144	1.240464	2.515731	1.017899	-1.994692	-1.000000
-0.277899	3.055167	2.944652	1.692848	-1.755083	-3.824432	2.773852	4.988114	-0.392218	2.461133	1.000000
-3.533471	-2.744965	-0.110109	2.497235	2.356660	1.389262	-4.515008	1.043672	1.792270	1.787799	1.000000
2.666602	-3.021135	-0.400323	0.654382	1.602844	0.378609	3.234645	1.135897	1.376552	-0.180651	1.000000
0.762926	0.787216	2.350609	0.542677	-3.278913	0.359740	-0.165098	2.338524	-0.248430	-1.780029	1.000000
6.242463	-0.869603	-1.243639	-1.039217	-3.705715	2.026491	3.672429	-0.413672	-1.591997	2.966590	1.000000
2.780361	2.703353	-0.285451	0.075514	-2.766589	-0.996804	2.480565	-2.872806	1.376774	-1.092602	1.000000
0.364779	-0.005268	-1.161906	-3.435434	-3.232192	-2.446533	-0.653345	2.554076	-2.361317	2.305125	-1.000000
-3.485529	2.979047	-2.988510	0.682308	-0.470670	-0.289835	-0.779346	-0.936786	0.526581	-2.236684	-1.000000
1.277262	-1.271165	-1.682227	-0.944969	-1.000980	-1.047581	0.051799	-1.596380	0.994240	4.658051	1.000000
0.674624	1.758095	-0.225003	0.339181	0.532734	-0.514568	-0.627524	2.409405	-2.097451	2.532593	1.000000
-3.966951	3.337273	0.845972	1.801357	3.448980	0.748416	-0.765355	-3.721099	-2.219856	-2.752793	-1.000000
3.022762	-1.278940	-0.293562	-1.407330	0.176929	1.581966	1.239645	-0.235982	0.740510	2.262885	1.000000
-2.254496	-2.146835	0.913041	1.956875	1.880638	0.739163	-0.102057	1.560979	-2.978680	1.021545	-1.000000
5.388518	-0.441982	-0.449598	1.131747	-1.919800	-0.509441	-0.247904	1.683267	1.418142	0.972740	1.000000
-1.918606	-1.112341	-3.346196	1.512216	-1.848563	-0.071815	-0.861936	-2.657380	0.136207	2.450741	-1.000000
